image_id,edge_density,entropy,brightness,contrast,color_variance,texture,ambiguity_label
357501,0.0993619791666666,7.48428433320837,124.16062825520834,48.32699130442104,2772.327652947779,2276.020751251179,Low
183049,0.1073185011709601,7.599220080406334,95.54897540983606,55.69943623976788,4048.369292093537,4688.505221848482,Medium
149622,0.1373723785871964,7.591512055914896,133.61120309050773,58.917297637106685,3778.4136231696775,3524.2802294957805,Low
484978,0.0908700356415478,7.338562109965892,134.9421174898167,98.74996104202457,9751.554805801368,3882.8374242203017,Low
185250,0.1713502506265664,7.618315225707656,120.14001801378446,69.65298824433586,5483.614088347374,10428.500152848845,Medium
433774,0.1064988290398126,7.709257071969286,96.10006220725997,76.08997010732031,5789.6835509328985,4487.64531778556,Medium
12667,0.03234375,7.591330620501347,131.16875,63.40129380375122,4216.173477996311,887.4498452499283,Low
363188,0.1553419117647058,7.910063997082478,142.51676838235295,66.86601395150252,4620.967032154397,3408.0604510891,Low
7818,0.023605825526932,6.751675666985627,58.28909543325527,66.45556130790337,4485.833316812383,454.9195727008546,Medium
54654,0.0614442567567567,7.665835425136629,109.35017275798526,81.34186742437758,6656.909353349256,1679.142269514634,Medium
425925,0.0978599091880342,7.148752981956681,147.0143329326923,70.58188905895105,5540.848752690021,6390.592103396407,Medium
429761,0.1325459988317757,6.679702815405176,109.74755403037383,31.37681822102016,1227.5937371084356,2777.789098199342,Low
319935,0.0613654208542713,7.769551911947206,108.11894236809046,59.07264378085304,3552.1252065015337,2349.729723555932,Medium
17436,0.1122238825363825,7.341122156955376,105.06799961018712,81.48803193657366,6557.933845180534,8008.266741098352,Low
440171,0.0879029805352798,7.663106103951396,121.77024406934306,82.96190808010267,6846.262599628455,3510.4391532158875,Low
153568,0.08931,7.294461638600258,149.163725,61.00639514939704,4156.493300923925,3326.333336517775,Low
262440,0.0245078125,7.4733937295603985,97.97068359375,47.09035957355895,2217.5970735662336,1177.0064061264038,Medium
478862,0.0411002604166666,6.917928440424727,143.04918619791667,59.21869620700474,3831.702242945484,959.7634726244502,Medium
394275,0.0640346692111959,7.329247100107757,112.34396469465648,66.22809326938221,4644.205810420196,1377.2179246658686,Low
402473,0.0133365885416666,7.212738615699036,108.45106770833333,68.97933823273941,4870.566881979351,299.18302080243427,Low
323151,0.0757649739583333,7.465927254286947,141.99713541666668,69.73655498495148,5327.619096104212,2144.838771397527,Medium
462728,0.0376353922716627,7.328702887360654,120.54091774004684,53.26764684264802,2927.7325670758296,1747.884581879149,Low
9914,0.0706510416666666,7.656875437143936,94.73733723958334,54.862021996031466,3323.193945837734,1690.6925227659435,Medium
177893,0.0553373247663551,6.711230056270806,164.38215172313085,62.32480040283535,3910.594665530649,969.553747393118,Low
368038,0.1230924684542586,7.70010663094166,103.37592665615142,67.20686843291605,5138.888396205074,6900.345223119783,Medium
489842,0.1216900397526501,7.848397759605195,150.3935816033569,64.15817807088773,4116.27181337574,3158.308384919701,Medium
397279,0.0190866510538641,6.038216575156166,109.16461138758784,26.75025374947561,921.0612221936544,501.347145711219,Medium
35326,0.0464876302083333,7.447893772398384,80.05665364583334,58.16407563101341,3415.1191673011854,2649.840124575297,Medium
307074,0.0563543543543543,7.81580389163169,116.80353753753754,66.43965794046194,5349.161942991473,2436.45458466452,Medium
13004,0.0114346666666666,7.163612114459899,110.40921066666668,40.88666869894089,1731.2649874721565,222.680383876096,Low
289229,0.0209613259668508,5.68334203974175,225.9467900552486,37.75444860802836,1555.3335353558905,1127.513415365068,Medium
322724,0.0410257352941176,6.90525502586865,163.50718014705882,69.04388448812968,5248.466662113998,2057.6600796496,Medium
221708,0.034677734375,7.685476334276796,111.780498046875,62.10544937184685,4287.522684758981,807.2350160829226,Medium
23359,0.0084878796728971,5.0880103692165,76.11480359228972,44.373699581586905,1954.0819146956865,449.3359656696652,Medium
43581,0.05807962529274,6.219871351656026,44.76023492388759,55.20384544915828,4284.280977849286,800.1945686814769,Medium
411665,0.0166129976580796,7.694576068245051,109.50523638758784,77.55939625665829,6092.60002970718,679.1237411044647,Low
530457,0.0606846473029045,7.709850283918674,91.7884692686722,60.61481054982689,3983.4046485236418,1055.9149213918447,Medium
334483,0.0717903645833333,7.392947581299193,94.58271809895834,56.93356714515924,3567.405510523955,1669.662450632689,Medium
166768,0.0222747946009389,6.948462671717594,173.03044307511738,40.413198025970594,1789.366607084059,354.33267029751653,Medium
216419,0.1203359207708779,7.702188616643492,144.52618107601714,84.97257058240673,7426.259539815044,2438.2428743047813,Medium
541291,0.0304834213615023,6.988250635718655,97.92853579812208,86.52028132221035,7485.759080074421,410.1030475538814,Medium
161609,0.0451302083333333,7.091228799883968,58.7344140625,57.80459944255274,3387.785074379963,569.9816019846174,Medium
776,0.0975467289719626,7.415755172017111,83.01429249415888,43.55299381743763,2246.2831359916854,4651.571617136714,Low
187585,0.0542574541284403,7.750991693537203,92.4030246559633,64.6086469227858,4163.002023050362,1020.593166412464,Medium
253433,0.043564453125,7.633190889902025,88.24218424479167,68.83533597617603,4521.377035820414,1119.0162966536525,Low
411530,0.1416471354166666,7.829904658367728,138.08806966145832,67.3548204907719,4579.407448476841,9902.484992664931,Medium
494188,0.080849609375,7.492389615515444,109.902626953125,71.63140665155451,5595.449680450663,4207.763844701978,Medium
322352,0.0874293333333333,7.476601878752451,79.67458133333334,68.05658854236465,4773.192092735403,3201.2144629155555,Medium
565012,0.0678970588235294,7.405834558977322,69.16513235294117,55.53668332319915,3836.499482254771,2176.7437249377026,Medium
309655,0.0747819010416666,7.708534454174618,119.58421223958334,59.95565997891306,3919.9791905820985,3024.5811414112936,Medium
497628,0.0522200520833333,7.060883964144221,61.92736979166666,57.40803230184348,3119.595605468266,811.6819370915731,Medium
22479,0.0385769628099173,7.56593960909506,119.58354080578512,70.78035020008141,5061.372142409744,135.65755814001963,Medium
54164,0.0503146955503512,7.419277812548758,100.6613144028103,62.92556458380312,4042.444341526904,2757.367688762484,Low
224093,0.1170638844936708,7.512144454864931,109.42694818037975,52.91024737941858,2799.494277751271,4745.326452065585,Low
539962,0.1077278645833333,7.751195301971846,112.00766276041666,72.83095764716359,6414.599992510375,7109.714646619912,Medium
524850,0.0783009404388714,7.714020902510292,140.51817554858934,85.05046719795179,7088.229559858125,4186.438454401981,Medium
466339,0.0102280640668523,7.542230334715374,141.79975191504178,64.27080832453527,4493.043692254963,247.12839548159903,Low
328430,0.0773239030023094,7.704161715213148,107.71001371247114,72.80924117022028,5986.039374830884,2700.753690813598,Low
384670,0.0146061197916666,6.1270464474189446,136.75295572916667,27.802902096032746,961.2548798823532,698.168257196204,Medium
483050,0.0138761767782426,7.519594761035564,104.00441618723848,65.87393002458008,4656.537938444976,662.6703744407837,Medium
189828,0.0501089324618736,6.809071501742486,201.54633367508225,55.74350397216656,2975.8155087301006,1681.39676185624,Medium
577976,0.0635623539719626,7.429004091735586,138.28705461448598,73.89232299464877,5642.467995628157,1875.70707856772,Medium
460929,0.061337890625,7.539410896664168,119.27147135416666,47.99056176111733,2881.1059138921632,2014.6270976592064,Low
91619,0.0354398419203747,7.475299231267781,140.87283738290398,67.35092410172385,4596.9722568546895,2897.720748539436,Low
92839,0.055887330754352,7.715047573272944,96.75883704061896,62.87524495533183,3763.764748381937,1644.199373871253,Low
34257,0.1774304207119741,7.054016520007665,66.80847249190938,71.10156095990669,5066.330206587237,7157.789113267937,Low
370900,0.0475516474895397,7.462030393339378,129.9609440376569,78.15637347790377,5813.278066930304,759.4779548114898,Medium
344816,0.158452868852459,7.625790075849255,102.56067403395784,50.50362086037205,2799.802103412163,9351.386139543763,Medium
530146,0.0442529296875,7.816670074797599,106.10793212890626,64.12568864283072,4398.318507721379,1327.5708585788668,Medium
476491,0.025470238095238,6.354383651457878,37.02035714285714,47.585630357694285,2407.218614849904,607.9210413630599,Medium
126107,0.02177734375,7.426922282941858,176.83767252604167,60.584612949357776,3876.666746432255,1586.86325733401,Low
80949,0.0346710901826484,7.525768541887711,84.17552083333334,57.1694396284033,3459.838458131327,923.9949987829872,Low
507797,0.0575661764705882,7.496881077862874,148.28627205882353,73.37076586490328,5524.763096926542,1944.4169111872704,Medium
135670,0.050336,7.517569467556711,127.307136,53.54998605176448,3493.0327876907045,1046.747928191289,Medium
220310,0.0584984984984984,7.038094106971106,62.41708708708709,60.69920711234613,4056.273755648466,1691.3066648879872,Low
357888,0.0430045572916666,7.422427430384983,104.84131184895833,43.81575850903144,2538.6904019178533,626.0030263644747,Medium
289702,0.0416129976580796,7.550538507352422,154.41683987119438,50.5396320338236,2702.8671189629786,1293.6029888837918,Low
367228,0.1096936936936937,7.762111054554824,142.38927327327326,79.85267205978448,7286.997597102483,3268.691789618051,Medium
462643,0.0273345588235294,7.111291642834548,56.15566544117648,47.153813237417474,2417.2446656934785,572.2449436283385,Medium
55022,0.073564453125,7.374815119492154,140.43630533854167,52.875890201534055,2831.0965169165047,2427.397691801919,Medium
270402,0.094681631455399,7.823856890392578,118.19911605046948,65.15501169258678,4262.342028282561,1407.1514118305283,Medium
314264,0.0399609375,7.675579068552022,121.83558268229169,66.52019387266618,4414.3241903264825,792.7495133005355,Low
335450,0.1049722546728972,7.847733718137428,154.45806074766355,63.56662145250837,5185.248633483559,4727.443628128002,Low
211674,0.0700123152709359,7.332648157064006,142.3700969827586,83.58413035676541,7228.188795520742,2995.967785896853,Medium
48924,0.0821323529411764,7.251029108158844,61.69538235294117,52.44058860357214,2793.990978606577,7006.290865633164,Low
531771,0.0593823702830188,7.2628639845033875,88.66306382665094,64.88019808754807,4251.604304933626,1662.7379776603398,High
150638,0.0456056769722814,7.429712911291745,66.99502931769723,57.12706907297109,3473.0719074213303,1347.9615364124452,Medium
236599,0.0722138728323699,7.675831050334525,113.1958901734104,75.85037692103502,6877.154404365821,4204.497368839587,Medium
224807,0.0688996787383177,7.273188517482294,63.70733060747664,56.73524485247365,3779.120781526766,1535.5627864260096,Medium
97679,0.0401009114583333,7.243022938846079,139.83487955729166,59.04831518557515,3702.434041430576,3641.5455495450233,Medium
273198,0.071776,7.5977146715668,145.878944,55.44646918826179,3315.3807336359064,2731.8611194101763,Medium
235778,0.0436294510385756,7.066840577008657,58.01957993323442,55.90273594467008,3377.780350715886,1025.6429620488966,Medium
559099,0.1137717013888888,7.574504937398054,97.41452690972224,52.74046158407071,4324.642828621814,6992.195013169107,Low
200839,0.159755859375,7.730442585368252,126.81623046875,63.69210640937816,4291.655335978147,15979.968035842036,Medium
36861,0.039013671875,7.5548065705683936,115.73026692708332,73.16961929708116,5418.273238015867,1735.7151432291244,Low
157601,0.022272416591909,7.1639616672373085,138.92562155581186,78.32948846100521,6385.021762069115,127.97102873505108,Low
226883,0.125439453125,7.363762105164703,106.25901041666668,72.50771921592711,5561.440637428702,10441.059589658851,Medium
578792,0.062309718969555,6.726577678451141,86.09835699648713,47.98731739217416,2421.1021037763835,3914.792964082621,Medium
249219,0.150107646137787,7.60918482358388,113.47484342379958,82.8757278516328,7389.42629220244,4839.066339045861,Low
491090,0.0886506276150627,7.692313718150708,95.94172986401674,63.73439968477869,4138.244474187697,3614.886184943475,Medium
60507,0.0684462822014051,6.867528718916131,132.57299473067917,36.3281055057671,1848.3276554392469,1135.2946631586458,Low
239347,0.0531510416666666,7.598317534165648,100.90050130208331,61.36712262549084,3853.827278554994,840.3357066813151,Medium
435081,0.159192,7.835364444129459,122.743636,61.90981952404242,4222.178798050459,4539.136318289905,Medium
213830,0.0959675058548009,7.155580186070599,85.72639783372365,41.36236933573053,1951.5102414905969,4993.626677873032,Low
373353,0.182516793224299,7.869096176665789,102.5846086448598,69.0113966294097,4926.516088553118,9630.796459327128,Low
302882,0.02218,6.9870714106903735,61.28663,60.92113346978288,3711.3845032431,510.73753511,Low
105264,0.0306718384074941,7.680808587036638,130.0731337822014,79.92709656509349,6431.387190426864,1526.370983030019,Medium
336628,0.0757264894859813,7.543179335249683,86.89257082359813,65.97210932527494,4526.225334537086,1325.764929293632,Medium
318138,0.0177766927083333,6.797379960977927,44.13372395833333,48.226757970127096,2649.1582093186203,248.33292282815512,Medium
140556,0.0783609135667396,7.586875015918145,105.61120418490154,55.24419999000048,3901.117055484347,2827.3191439082484,Low
323202,0.015791015625,7.714444425748681,144.52499348958332,64.52588133690732,4236.753407271629,850.3173635005951,Low
153299,0.1243557483731019,7.85181782628515,117.53164859002167,62.062000631987694,4170.54725002161,3149.722010681297,Low
265518,0.0788638985005767,7.529871519966745,112.44761630142251,64.25405114325702,4042.721475544779,4371.153096088712,Medium
135410,0.0801302083333333,7.537132724166445,80.33406901041667,70.27054206059627,5515.918612172151,2123.144693991724,Medium
308165,0.0467941176470588,7.588157971934733,169.40539338235294,52.61312446304979,3683.13823417612,2109.9143238821366,Low
163117,0.0494946808510638,7.312567811319444,138.86460106382978,92.23715791429616,8369.759981030462,1900.6210918195727,Low
123480,0.01052734375,6.593934299548394,134.25362630208335,28.41795567856512,846.5492190897235,226.49003384779823,Low
464824,0.0955989583333333,7.875582225001879,112.095576171875,76.74564618461642,5924.378822842754,5854.696038130347,Medium
50380,0.0627122365339578,7.6441755827664,91.75268223067916,67.51272593233384,4856.609683384905,1041.4178228967144,Medium
300341,0.048430181498829,7.125423708116085,71.80643296252927,41.34428922302378,1785.3154265991636,1191.2911782101178,Medium
417911,0.0694274475524475,7.368884976033333,162.22787733100233,58.69398890497244,3623.74690605312,1695.152796425913,Low
157767,0.0568318208430913,7.82627039285949,111.48716700819672,66.87600803029753,4452.214107969215,1801.935427610372,Medium
325306,0.1458951822916666,7.682692979096756,125.407412109375,55.500387413092376,3016.5112010698213,9367.21032372868,Medium
182923,0.0881226666666666,7.288163468396588,129.63963733333333,52.20829395235148,3355.350316127184,1393.3005489059556,Low
353970,0.0187096537558685,7.261982337283257,88.42165126173708,44.84623738184226,2078.440980986635,172.70694154025318,Low
174482,0.1034954896907216,7.704657230224913,131.84786163015465,56.09293648236025,3308.096312303511,3295.739119607328,Medium
370375,0.0664190573770491,7.717142486593008,126.36471384660422,57.53455598995398,3483.461245861535,2421.998969444004,Low
562229,0.08041748046875,7.504489006443818,109.7647021484375,92.4763761596245,8803.577821697652,5384.1114598083495,Medium
450758,0.0609538100208768,7.484080532038964,138.2006621868476,64.24351859792786,5194.807897759688,3580.9924492090013,Low
25393,0.0192252604166666,6.651499378526523,40.86817057291667,42.11956865532324,1848.3524973506328,489.049630900224,Medium
25593,0.0572102864583333,7.498664359989767,109.40134114583331,78.03657053362382,7027.653314992688,2318.8624935510315,Medium
269121,0.0378776041666666,7.077387361260316,98.4805859375,52.166319498516096,2760.397702884889,1737.3977089075618,Low
377882,0.1796744791666666,7.679231231167924,101.45863932291668,84.0340874085395,7494.66677451423,10231.569635240174,Medium
286523,0.0488904426070038,7.7903872026290095,121.5143026507782,68.11960748447432,4965.969074069614,567.6251608506235,Low
223955,0.0174774774774774,7.132751405729067,77.66721321321322,49.96999085138272,2430.724231046121,1543.6542272939607,Medium
528705,0.0294527582159624,7.538090731774471,106.38052376760564,54.82617933535085,3504.93962956062,884.3167436272646,Medium
263299,0.1133970149253731,7.2962284352315905,70.87848358208956,62.56699280758233,4029.461232789807,3288.138297360873,Medium
156643,0.0554915364583333,7.5849507638540175,92.74830403645834,59.85444257217932,3640.214549780496,1260.6101610429446,Medium
177861,0.05314453125,7.532935587752794,112.90688802083334,75.23121154704621,5819.7018759756365,1360.0021186960432,Low
465836,0.053344,7.712273645952786,120.282736,55.51258011497007,3298.56245334435,1126.0752931071715,Medium
329041,0.0374967447916666,7.728933688574027,123.787861328125,60.43247792751789,4334.42624501109,967.8745812065972,Medium
88432,0.1286783854166666,7.74238091880421,106.24537434895834,64.62953292771746,4424.162017842197,4910.758945138889,Medium
198510,0.0668408203125,6.668994962923325,133.40978515625,108.24529681772306,11414.565581132338,4265.558599115843,Low
148739,0.061993838028169,7.220003453330549,185.3243764671361,52.96546574789215,2962.696244477037,2775.4006275984307,Low
139260,0.012536243556701,6.945023194060893,131.80146182345362,34.25680117149784,1277.1822480843714,226.5821196959029,Low
384651,0.0249641628440366,6.77383209446293,102.13062284977065,84.26627870339709,6835.716246730964,516.514553913084,Medium
515266,0.1558950526932084,7.845725676076709,106.83531908665104,64.3495646955615,4326.161081040777,6846.431129244074,Medium
435003,0.084085919203747,7.636962938970466,102.67672350702576,50.51489469004954,2874.6891626240526,4834.780092593702,Low
145620,0.1498709862385321,7.587990259418017,107.07946530963302,64.42033920263425,4149.980102982456,9217.572914277524,Medium
400044,0.0166343167701863,7.371195281266971,183.9167895962733,59.062970934893215,3459.30536884829,1267.674262371081,Medium
476787,0.0866536458333333,7.894866525836748,112.8084375,66.48469217340129,4156.3620238523945,3314.404860261017,Low
423123,0.0492957746478873,7.70578452474863,89.543691314554,61.31055726407544,3989.196718617061,390.7814205765194,Medium
400367,0.0806426426426426,6.907336436944237,47.27233633633634,45.91585613850539,2212.734779289211,4208.713017381345,Medium
468632,0.1097305584551148,7.6020990291348784,111.7887036795407,51.09948569492289,2909.5141141614063,5583.22594113911,Medium
512330,0.0713835093896713,7.615278173357702,165.68313893779342,65.46587548284295,4726.501116747465,2032.5385049171773,Low
226984,0.0951002634660421,7.483510707276214,96.2671618852459,50.25316595344418,2693.737225283074,1505.3413814959492,Medium
409867,0.0328161507009345,6.954815184526924,70.60589588200935,67.32493768124955,4364.115998010425,1471.651336875687,Low
545007,0.0127389705882352,6.916566047347043,152.88980514705884,98.80672548200724,9828.28362854343,543.5026349621404,Low
17379,0.021901150627615,7.771585451504955,122.66080347803349,69.58284499957713,5050.021621222963,597.3443985897497,Low
371699,0.048349609375,7.441763832792404,99.15467122395832,55.1180448358432,3562.043020408486,1320.4217141681247,Medium
323799,0.0690462239583333,7.587346339097627,112.29647135416668,49.12604737323581,2777.461112830388,3192.463543025875,Medium
460841,0.0234613333333333,6.7003368786291,130.95579733333332,66.93095091304366,4503.8961710480025,1264.2981633807929,Medium
425227,0.0099554614485981,6.324903080970444,173.87969480140188,48.6278289373639,2587.992775853113,634.9076286210496,High
122046,0.0451112412177985,7.097315944113964,108.04350848946136,50.22726208662586,3494.558303363842,2176.9300460165223,Low
513688,0.042451171875,7.251149005762808,125.46986328125,76.01801525006708,6458.144803599633,554.9185996295505,Medium
532901,0.1247645951035781,7.833514738549276,108.42292372881356,60.37108700261592,3840.215121925669,2024.79216945586,Medium
362682,0.0916861826697892,7.6905006641711315,116.88148419203748,79.16079044091481,6528.430699379121,4856.618463948249,Medium
125211,0.1110091145833333,7.397510474139199,132.63359375,87.7779514872231,7776.560292100433,4024.8254291109615,Low
189752,0.055966796875,7.6167631833365075,88.65632161458333,62.51077618358012,4145.942577432325,1583.6337480532222,Medium
223747,0.0073945945945945,6.880816685877914,54.82743243243243,58.61881303861624,3536.8313446511224,316.1735725017093,Medium
567011,0.0253594483568075,6.91721070969074,160.28065214201877,36.312169771152895,1419.618478775231,939.2153749047308,Low
70158,0.1763283079625292,7.872708228516231,131.46303790983606,70.30385208712727,4797.174285624759,14205.123424983136,Low
300659,0.0127170138888888,7.307576946576968,168.61918402777778,47.92538087457499,2394.531658140947,269.2839742158678,Medium
370478,0.0409407552083333,7.699856646275332,118.72096028645834,78.01778892529185,6235.474806759597,1988.7508564056293,Low
329542,0.0449052714767824,7.275910004155207,87.86153829723611,76.56684785213925,5457.579566497735,385.2887867255679,Medium
234526,0.1070635225767867,7.831054437112867,131.61652035541886,67.59697734924283,4631.236839785309,7237.96179688729,Medium
369442,0.11845703125,7.677477179073816,95.71840494791668,57.47523777098107,3270.7022278453296,4143.291070256169,Medium
550714,0.0342708333333333,7.4704125705486915,131.8107486979167,58.5829621543499,3988.811920719044,2183.987783612982,Low
473219,0.0538259345794392,7.787266693692321,103.89306731892523,66.28493917651426,4496.686193437788,971.1121053020267,Medium
301421,0.0532274590163934,7.485462428237903,84.5752524882904,55.30291280693864,3269.177067064286,1778.1192189710844,Medium
475223,0.1842679794520547,7.561125280936792,120.2044734589041,47.06290208060314,2253.7293436924388,2743.9646658923634,Medium
69356,0.1352784653465346,7.759928889333567,101.41929455445543,63.41133112345838,4288.839812150119,9070.175447124047,Medium
338325,0.0130220502336448,7.070032115240319,199.09496203271027,53.11080135462184,2818.4411176264307,1046.7317836569755,Low
54123,0.1676912967289719,7.805842450354214,121.25409973714952,57.67985100614515,3360.9442831195934,8763.193970049357,Low
505573,0.020125348189415,7.36209469016762,98.12593575905292,65.1218742750182,4310.488208937161,281.731990128896,Medium
359833,0.018505859375,7.349146992120207,92.12757486979169,67.23683400040032,4818.589607768967,116.34401656543945,Low
88250,0.0136333626760563,7.180711556589093,99.4784257629108,36.84821424601699,1380.115808171456,1134.4568685131396,Low
56350,0.0472280960314408,7.776876770494124,126.3250806313811,73.34862269979185,4895.764838763819,462.8789097130446,High
50165,0.0370178364269141,7.323990061078295,115.40333889211136,44.88837594167633,3134.3888001251325,2661.4005200766624,Low
87144,0.1160677083333333,7.928303303834674,130.762412109375,74.29386799848639,5504.596673976266,6433.578578042942,Low
419096,0.0474416890939382,7.721799601036079,119.03034356444104,62.82776272972191,3706.472418556412,430.0391507876088,Low
44260,0.1031507352941176,7.483966165828687,108.23816176470588,45.27156814066648,1948.6265568754643,2692.791135454098,Low
133244,0.0979456824512534,7.246439191116866,101.08890581476324,44.15038945982099,2058.233458683335,3008.0658011647342,Medium
571857,0.0329775528169014,6.764491636825391,151.6812646713615,29.77708665396582,1108.559912390656,1654.4967104635653,Medium
507667,0.0968652849740932,7.736095236492754,136.29182901554404,60.95188514022294,4035.644603368323,2486.928496272947,Medium
98018,0.0475483021077283,7.945988975675962,124.77324355971896,73.71401685283487,5819.238451795875,559.0459960929466,High
260470,0.0921582259953161,7.686359184076072,98.58973946135832,69.61433343924031,5217.380077426798,1451.898332196709,Medium
263463,0.0709345725995316,7.887475372444714,123.8150944086651,75.34292934380859,5949.14986767613,938.4812177161116,Medium
127987,0.0522703931924882,7.668117045050264,139.29147593896712,75.2184987941781,5926.698906605852,1308.6390032484362,Medium
429623,0.092529296875,7.265923588176508,75.71380859375,45.10980370220985,2490.4206007396733,2347.3619427133244,Low
27620,0.0492936197916666,7.719747739481494,123.01708984375,64.3329512823534,4162.932057823979,1458.7464612297904,Low
284445,0.0746422558922559,7.769893554015063,111.91621422558924,73.39082093831328,5584.185035366528,2233.5400453490333,Medium
240250,0.053478363022769,7.355902054490759,99.40747415523944,90.60014504272914,8148.431368695182,771.8519728347068,Medium
188439,0.1975107230392156,7.889535400514546,121.0263250612745,74.44179729866062,5882.1581881815655,14766.61067864897,Medium
228771,0.0445367388758782,6.881513771278401,66.4233350409836,55.86187931076459,3387.0705121445367,1881.4680483595755,Medium
16451,0.0615361613054808,7.367998330998707,153.32520344739203,48.45300052273062,2317.4377036737687,3654.200299127753,Medium
493905,0.0343886821366024,7.207071292865101,122.03860004378284,73.79959765338795,5130.218879400352,904.085182129059,Low
110884,0.02462158203125,7.24785710042106,96.30022705078125,87.08619634418791,7857.488895780909,573.2382297584475,Medium
478721,0.0934928385416666,7.428708202015498,138.18937825520834,51.843732341933865,3260.037768932703,4975.733178202301,Medium
322163,0.0713736979166666,7.771047251254641,119.3627734375,57.44863990961226,3525.499708628262,1196.0747075841164,Medium
13177,0.0972848360655737,7.8483975133036,104.52644906323184,62.15144814041397,4131.323017015803,1640.3276345403926,Medium
462371,0.0734214463840399,7.833358832205576,125.35022942643393,80.74041881005556,6219.030897038162,451.2951885814392,Medium
577932,0.1167529926335175,7.647292897177923,121.65851749539596,52.376124892548354,2859.3196973835875,2094.083073316468,Medium
2431,0.0408848468271334,7.664016649713208,116.98718202954048,57.70868683357136,3420.6152666362955,433.9429002031554,Medium
264441,0.0141173333333333,6.484882890751518,72.21881066666667,59.228298635242645,3553.634603602621,128.97947829961956,Low
529122,0.1532313167259786,7.954809666083501,128.507615658363,70.76872114274556,6116.453935517686,7040.437399200669,Medium
530854,0.0086801470588235,7.082997562033889,76.30645955882353,43.226756311517015,2933.418134012462,152.48739710375216,Medium
465675,0.1319827853598014,7.722194522239122,154.52381746277916,71.38213449916238,5095.409125656507,9293.23415559707,Low
404191,0.027824,7.019899950687782,143.46870933333332,34.10675283421422,1111.454432763743,2107.19111051594,Medium
95786,0.0150479041916167,7.821425034486515,117.9373113772455,68.44546247640986,4927.128540565026,101.02096555340816,Medium
135673,0.0012185304449648,4.587348844074072,186.5182962529274,7.602742430988516,77.67713547556086,76.54941084028938,Low
162858,0.0895808995327102,7.77484152843924,141.171038989486,64.77954340504192,4255.504093039165,5930.402210881919,Medium
426836,0.0805908203125,7.023553501582388,164.26653076171874,41.96077914261604,2222.191407098687,3096.755031858826,Medium
514914,0.0318519467213114,7.425469875233309,170.9831156079235,47.10887032732828,2516.793205523625,877.8523652871959,Medium
309964,0.0767161885245901,7.644383517602711,107.66645199063232,69.60754757404874,5130.987128265725,2835.314306418617,Medium
504000,0.0984182098765432,7.799092789695325,136.64280478395062,69.64623111144097,5097.961368544498,4761.026263621499,Medium
463802,0.068740234375,7.734235995253625,143.557607421875,63.026979293671886,4522.709172700875,2178.12837597901,Medium
