image_id,average_similarity,minimum_similarity,maximum_similarity,std_similarity,caption_diversity,edge_density,entropy,brightness,contrast,color_variance,texture
23272,0.38751233956203257,0.1629730398750967,0.8862931892915049,0.18033030231792427,0.6124876604379674,0.1128533333333333,7.735227152694829,125.83282133333331,58.35176727937848,3621.769889418136,3298.408933268025
363207,0.28488171260561207,-0.0029002704228966733,0.9899523787158898,0.2602852447789301,0.715118287394388,0.0614127604166666,7.474372563708992,91.098193359375,53.81274489991319,3020.240531102283,2049.3037190635578
555005,0.5718061879754316,0.27734598156018053,0.8550333801331388,0.1625511679280582,0.4281938120245684,0.0520377604166666,7.832417543917444,109.22234049479168,68.55689676466731,4701.167863450489,428.81974609307184
190637,0.39159338334356086,0.04081859092804874,0.9676154839963937,0.21570067676902155,0.6084066166564391,0.0296801985981308,7.384560378006101,121.73775189836448,68.74541335612471,4933.708777068866,387.68503555508426
100274,0.5052757179524027,0.06627472011209626,0.9320210038981089,0.29482414512842386,0.49472428204759733,0.0925131733021077,7.567216929983187,124.18799033957843,66.9892932200314,4478.203704844021,4785.543756975714
375430,0.548535468426241,0.16887678094878605,0.95323302450683,0.2811292407399239,0.451464531573759,0.0456894028103044,7.2373050224694495,167.6848067915691,71.96842392124063,6031.3698200495455,728.9802975525613
357501,0.5260458051129344,0.27620460186732676,0.8312582609922896,0.18353484739109985,0.4739541948870656,0.0993619791666666,7.48428433320837,124.16062825520834,48.32699130442104,2772.327652947779,2276.020751251179
183049,0.7502807179460261,0.53466148492099,0.9594215155739974,0.1024470570478827,0.24971928205397387,0.1073185011709601,7.599220080406334,95.54897540983606,55.69943623976788,4048.369292093537,4688.505221848482
149622,0.4837481768919292,0.23980501647060298,0.8497194064888123,0.1645274762653849,0.5162518231080708,0.1373723785871964,7.591512055914896,133.61120309050773,58.917297637106685,3778.4136231696775,3524.2802294957805
484978,0.7077142579523769,0.4365902483422298,0.995175846716515,0.1290548370945779,0.29228574204762314,0.0908700356415478,7.338562109965892,134.9421174898167,98.74996104202457,9751.554805801368,3882.8374242203017
185250,0.20627111958459166,-0.030666221582182872,0.8292642164592844,0.27640549018526805,0.7937288804154083,0.1713502506265664,7.618315225707656,120.14001801378446,69.65298824433586,5483.614088347374,10428.500152848845
433774,0.47469644684913903,0.17725049238707946,0.9831583815116144,0.26566301569822803,0.525303553150861,0.1064988290398126,7.709257071969286,96.10006220725997,76.08997010732031,5789.6835509328985,4487.64531778556
12667,0.8645182421493562,0.7205447733253987,0.9741509054840971,0.0911507742814534,0.13548175785064376,0.03234375,7.591330620501347,131.16875,63.40129380375122,4216.173477996311,887.4498452499283
363188,0.5724496780511709,0.22547041260092718,0.983193789378316,0.23173200503817845,0.42755032194882914,0.1553419117647058,7.910063997082478,142.51676838235295,66.86601395150252,4620.967032154397,3408.0604510891
7818,0.4218738785005814,0.02631012974030661,0.9194708591921601,0.30469814244505306,0.5781261214994187,0.023605825526932,6.751675666985627,58.28909543325527,66.45556130790337,4485.833316812383,454.9195727008546
54654,0.3605885618765269,0.009780941057811838,0.8404734824201099,0.2699717254487329,0.6394114381234731,0.0614442567567567,7.665835425136629,109.35017275798526,81.34186742437758,6656.909353349256,1679.142269514634
425925,0.547407879958916,0.2690489929570938,0.895961430338393,0.1449861526367777,0.45259212004108396,0.0978599091880342,7.148752981956681,147.0143329326923,70.58188905895105,5540.848752690021,6390.592103396407
429761,0.8326511144806183,0.7482892849965042,0.9867170852256412,0.08067540910121067,0.16734888551938165,0.1325459988317757,6.679702815405176,109.74755403037383,31.37681822102016,1227.5937371084356,2777.789098199342
319935,0.3993601857623594,0.17284271778582572,0.817546120186964,0.1620633889473321,0.6006398142376406,0.0613654208542713,7.769551911947206,108.11894236809046,59.07264378085304,3552.1252065015337,2349.729723555932
17436,0.2791675302403351,0.07730973411374394,0.7959637059553608,0.16881899353081736,0.7208324697596649,0.1122238825363825,7.341122156955376,105.06799961018712,81.48803193657366,6557.933845180534,8008.266741098352
440171,0.6775468556286416,0.5092833760441393,0.9016572500758404,0.12169334264777133,0.3224531443713584,0.0879029805352798,7.663106103951396,121.77024406934306,82.96190808010267,6846.262599628455,3510.4391532158875
153568,0.4738378714626601,0.21623674484833064,0.7086477812512524,0.1781799180751238,0.5261621285373399,0.08931,7.294461638600258,149.163725,61.00639514939704,4156.493300923925,3326.333336517775
262440,0.538727684728621,0.3178011674792034,0.8222905249689437,0.14442950872259006,0.461272315271379,0.0245078125,7.4733937295603985,97.97068359375,47.09035957355895,2217.5970735662336,1177.0064061264038
478862,0.48166253789375424,0.3209395239354039,0.6733909670315088,0.10411263114559532,0.5183374621062458,0.0411002604166666,6.917928440424727,143.04918619791667,59.21869620700474,3831.702242945484,959.7634726244502
394275,0.7494480407945895,0.60216820773712,0.9866427200356955,0.14885364438616475,0.2505519592054105,0.0640346692111959,7.329247100107757,112.34396469465648,66.22809326938221,4644.205810420196,1377.2179246658686
402473,0.6880720618633355,0.5592936363699675,0.870998877409042,0.08448007499582615,0.31192793813666453,0.0133365885416666,7.212738615699036,108.45106770833333,68.97933823273941,4870.566881979351,299.18302080243427
323151,0.5682176470264448,0.12913110114763077,0.9832424232958625,0.22742818541939577,0.43178235297355516,0.0757649739583333,7.465927254286947,141.99713541666668,69.73655498495148,5327.619096104212,2144.838771397527
462728,0.5942436343365501,0.2034119082433951,0.996390691393962,0.24133148543836844,0.40575636566344986,0.0376353922716627,7.328702887360654,120.54091774004684,53.26764684264802,2927.7325670758296,1747.884581879149
9914,0.6397989142148881,0.4213180460082127,0.9215968611980683,0.13832388300419327,0.3602010857851119,0.0706510416666666,7.656875437143936,94.73733723958334,54.862021996031466,3323.193945837734,1690.6925227659435
177893,0.6167274255974107,0.3144803254597626,0.947815329257756,0.21661726870603087,0.3832725744025893,0.0553373247663551,6.711230056270806,164.38215172313085,62.32480040283535,3910.594665530649,969.553747393118
368038,0.6933886998068008,0.490249436242878,0.9011614300678121,0.12294188868827576,0.30661130019319915,0.1230924684542586,7.70010663094166,103.37592665615142,67.20686843291605,5138.888396205074,6900.345223119783
489842,0.48943372707209193,0.226592947690954,0.9845146159031671,0.19591950561678906,0.5105662729279081,0.1216900397526501,7.848397759605195,150.3935816033569,64.15817807088773,4116.27181337574,3158.308384919701
397279,0.45402906161641504,0.03049387802314211,0.8540675302107322,0.2398956747185508,0.5459709383835849,0.0190866510538641,6.038216575156166,109.16461138758784,26.75025374947561,921.0612221936544,501.347145711219
35326,0.5103838396327147,0.183820333951002,0.9791626323857214,0.21768549976960488,0.4896161603672853,0.0464876302083333,7.447893772398384,80.05665364583334,58.16407563101341,3415.1191673011854,2649.840124575297
307074,0.43147567310817597,0.13935266106570596,0.8270388015282266,0.2311247261697655,0.5685243268918241,0.0563543543543543,7.81580389163169,116.80353753753754,66.43965794046194,5349.161942991473,2436.45458466452
13004,0.46816492095994316,0.15287624016839663,0.9912161906157633,0.22537206275214378,0.5318350790400568,0.0114346666666666,7.163612114459899,110.40921066666668,40.88666869894089,1731.2649874721565,222.680383876096
289229,0.7177523878079519,0.5471702894526354,0.9963350741800734,0.12954816777067013,0.2822476121920481,0.0209613259668508,5.68334203974175,225.9467900552486,37.75444860802836,1555.3335353558905,1127.513415365068
322724,0.620644020217675,0.43935883033105194,0.7418625994665596,0.09393962505048728,0.37935597978232505,0.0410257352941176,6.90525502586865,163.50718014705882,69.04388448812968,5248.466662113998,2057.6600796496
221708,0.7043024417525733,0.5665811001669085,0.8967076362249622,0.1075798569682185,0.2956975582474267,0.034677734375,7.685476334276796,111.780498046875,62.10544937184685,4287.522684758981,807.2350160829226
23359,0.6360189765387447,0.4865026120165227,0.9800628221261349,0.11872133495471637,0.36398102346125527,0.0084878796728971,5.0880103692165,76.11480359228972,44.373699581586905,1954.0819146956865,449.3359656696652
43581,0.7213415597658134,0.5786557286944753,0.9832528024403058,0.12624654359628973,0.2786584402341866,0.05807962529274,6.219871351656026,44.76023492388759,55.20384544915828,4284.280977849286,800.1945686814769
411665,0.6949222938891074,0.43908347144869886,0.9712584523492628,0.19233035433889883,0.3050777061108926,0.0166129976580796,7.694576068245051,109.50523638758784,77.55939625665829,6092.60002970718,679.1237411044647
530457,0.44392582677731046,0.040462337942507365,0.9214421347565871,0.28945143716006766,0.5560741732226895,0.0606846473029045,7.709850283918674,91.7884692686722,60.61481054982689,3983.4046485236418,1055.9149213918447
334483,0.2806209507027202,-0.05880662400930542,0.9321357233494287,0.2604087291000875,0.7193790492972798,0.0717903645833333,7.392947581299193,94.58271809895834,56.93356714515924,3567.405510523955,1669.662450632689
166768,0.2966315484077826,-0.03806898922038156,0.6948326296036165,0.18389088728032457,0.7033684515922174,0.0222747946009389,6.948462671717594,173.03044307511738,40.413198025970594,1789.366607084059,354.33267029751653
216419,0.7408858649845524,0.4843901387234082,0.9550810840714321,0.14151375302061897,0.25911413501544756,0.1203359207708779,7.702188616643492,144.52618107601714,84.97257058240673,7426.259539815044,2438.2428743047813
541291,0.37308327291791854,0.12489396462022297,0.9681429197985056,0.2787733051272414,0.6269167270820815,0.0304834213615023,6.988250635718655,97.92853579812208,86.52028132221035,7485.759080074421,410.1030475538814
161609,0.3612295324192695,0.07377854737424562,0.7540272055173045,0.22205812271576975,0.6387704675807305,0.0451302083333333,7.091228799883968,58.7344140625,57.80459944255274,3387.785074379963,569.9816019846174
776,0.5863318086090724,0.32005516255993927,0.8109411073811472,0.1452813511519407,0.4136681913909276,0.0975467289719626,7.415755172017111,83.01429249415888,43.55299381743763,2246.2831359916854,4651.571617136714
187585,0.645240820807229,0.45953750874346544,0.876245491313895,0.11341046903972939,0.354759179192771,0.0542574541284403,7.750991693537203,92.4030246559633,64.6086469227858,4163.002023050362,1020.593166412464
253433,0.6134152714295108,0.37656898609316547,0.8253019357812249,0.12651640144848048,0.3865847285704892,0.043564453125,7.633190889902025,88.24218424479167,68.83533597617603,4521.377035820414,1119.0162966536525
411530,0.5438453101151689,0.14381168891150847,0.9171969677477785,0.22323137016748257,0.4561546898848311,0.1416471354166666,7.829904658367728,138.08806966145832,67.3548204907719,4579.407448476841,9902.484992664931
494188,0.6193077242718151,0.45027831016091957,0.8502581263351585,0.1225976810569378,0.38069227572818487,0.080849609375,7.492389615515444,109.902626953125,71.63140665155451,5595.449680450663,4207.763844701978
322352,0.5721074161339167,0.07865697087019023,0.9843500948853509,0.3102918450501937,0.4278925838660833,0.0874293333333333,7.476601878752451,79.67458133333334,68.05658854236465,4773.192092735403,3201.2144629155555
33759,0.3508661822009743,0.020264218560487983,0.8782962080321741,0.2569118556060827,0.6491338177990257,0.2468784190371991,7.743509447618983,98.017170404814,73.00004795479646,5177.208753897093,16181.61065621943
565012,0.3512725714227479,0.16372930515387935,0.722358038282418,0.1650224521803117,0.6487274285772521,0.0678970588235294,7.405834558977322,69.16513235294117,55.53668332319915,3836.499482254771,2176.7437249377026
309655,0.31780553263315886,0.04119551045276001,0.7894599977559438,0.25787146830244223,0.6821944673668412,0.0747819010416666,7.708534454174618,119.58421223958334,59.95565997891306,3919.9791905820985,3024.5811414112936
497628,0.628630713558632,0.4369637186404593,0.776587606229765,0.10647424009759136,0.371369286441368,0.0522200520833333,7.060883964144221,61.92736979166666,57.40803230184348,3119.595605468266,811.6819370915731
22479,0.6882080521052293,0.4107704060630418,0.9932152756596162,0.139240879036585,0.3117919478947707,0.0385769628099173,7.56593960909506,119.58354080578512,70.78035020008141,5061.372142409744,135.65755814001963
54164,0.5561007252458303,0.19833509674618366,0.9856672324282516,0.23624663421375583,0.4438992747541697,0.0503146955503512,7.419277812548758,100.6613144028103,62.92556458380312,4042.444341526904,2757.367688762484
224093,0.3585778383868133,-0.02822834654051732,0.8722482264320158,0.32559429757493286,0.6414221616131868,0.1170638844936708,7.512144454864931,109.42694818037975,52.91024737941858,2799.494277751271,4745.326452065585
539962,0.4045127510291363,0.08550322230704406,0.8293407788228079,0.2201835476097924,0.5954872489708637,0.1077278645833333,7.751195301971846,112.00766276041666,72.83095764716359,6414.599992510375,7109.714646619912
524850,0.5984932629936763,0.40275256849932606,0.7758321501775404,0.09394153396720793,0.40150673700632367,0.0783009404388714,7.714020902510292,140.51817554858934,85.05046719795179,7088.229559858125,4186.438454401981
466339,0.5512332182183648,0.19811366628125976,0.960562662498802,0.22883058685193847,0.4487667817816352,0.0102280640668523,7.542230334715374,141.79975191504178,64.27080832453527,4493.043692254963,247.12839548159903
328430,0.6852994545045462,0.4865038878550271,0.8928109627758662,0.12276908594526074,0.3147005454954538,0.0773239030023094,7.704161715213148,107.71001371247114,72.80924117022028,5986.039374830884,2700.753690813598
384670,0.5056670623203485,0.02837505902587097,0.9444036203441919,0.28557572964713906,0.4943329376796515,0.0146061197916666,6.1270464474189446,136.75295572916667,27.802902096032746,961.2548798823532,698.168257196204
483050,0.5856326359408718,0.28509247502120416,0.7711748486113077,0.12625382598296264,0.4143673640591282,0.0138761767782426,7.519594761035564,104.00441618723848,65.87393002458008,4656.537938444976,662.6703744407837
189828,0.6608207665022685,0.3787181959634356,0.8957647358653353,0.1683511730030963,0.3391792334977315,0.0501089324618736,6.809071501742486,201.54633367508225,55.74350397216656,2975.8155087301006,1681.39676185624
577976,0.3312603858187753,0.049373184720074306,0.5923883260470768,0.17019423410265513,0.6687396141812247,0.0635623539719626,7.429004091735586,138.28705461448598,73.89232299464877,5642.467995628157,1875.70707856772
460929,0.4886524244163091,0.21230538064104987,0.8530929867829891,0.1766470177212019,0.5113475755836909,0.061337890625,7.539410896664168,119.27147135416666,47.99056176111733,2881.1059138921632,2014.6270976592064
91619,0.44520283284276196,0.07906147757122332,0.8168062313963677,0.21621262716904735,0.554797167157238,0.0354398419203747,7.475299231267781,140.87283738290398,67.35092410172385,4596.9722568546895,2897.720748539436
92839,0.39985276855872803,0.12618447699991855,0.764064535585892,0.19514821335736585,0.6001472314412719,0.055887330754352,7.715047573272944,96.75883704061896,62.87524495533183,3763.764748381937,1644.199373871253
34257,0.6247207756314238,0.46784264888818416,0.8452197784217783,0.145153287908503,0.3752792243685762,0.1774304207119741,7.054016520007665,66.80847249190938,71.10156095990669,5066.330206587237,7157.789113267937
370900,0.4549393442056812,0.1304223792422702,0.7305111507816415,0.1838401232643618,0.5450606557943187,0.0475516474895397,7.462030393339378,129.9609440376569,78.15637347790377,5813.278066930304,759.4779548114898
344816,0.7766620342221044,0.6535100940562955,0.9611593540409569,0.11082462330891929,0.22333796577789555,0.158452868852459,7.625790075849255,102.56067403395784,50.50362086037205,2799.802103412163,9351.386139543763
530146,0.5472044235921145,0.2784701923982403,0.927020861335367,0.16983537837166165,0.4527955764078855,0.0442529296875,7.816670074797599,106.10793212890626,64.12568864283072,4398.318507721379,1327.5708585788668
476491,0.5000293506883916,0.31516903421456466,0.8986176034255335,0.14664882107382443,0.4999706493116084,0.025470238095238,6.354383651457878,37.02035714285714,47.585630357694285,2407.218614849904,607.9210413630599
126107,0.39713711901538384,0.150774015748195,0.996476502411323,0.21535406144631813,0.6028628809846162,0.02177734375,7.426922282941858,176.83767252604167,60.584612949357776,3876.666746432255,1586.86325733401
80949,0.7537334304481627,0.5791636649459253,0.9694427179635804,0.11817892266905329,0.24626656955183734,0.0346710901826484,7.525768541887711,84.17552083333334,57.1694396284033,3459.838458131327,923.9949987829872
507797,0.6331056853953536,0.4717520106929852,0.8814016929687797,0.11893599180746159,0.3668943146046464,0.0575661764705882,7.496881077862874,148.28627205882353,73.37076586490328,5524.763096926542,1944.4169111872704
135670,0.24681406976714956,0.04159308576934031,0.5904705816162429,0.16875684718965817,0.7531859302328504,0.050336,7.517569467556711,127.307136,53.54998605176448,3493.0327876907045,1046.747928191289
357888,0.3956681569686445,0.23290338052631981,0.7807831586070247,0.18473039374607958,0.6043318430313556,0.0430045572916666,7.422427430384983,104.84131184895833,43.81575850903144,2538.6904019178533,626.0030263644747
289702,0.523532042748223,0.26337440266741463,0.9338817654316833,0.20211346774988542,0.47646795725177704,0.0416129976580796,7.550538507352422,154.41683987119438,50.5396320338236,2702.8671189629786,1293.6029888837918
367228,0.6191036968374984,0.21943571764690528,0.9956942365991274,0.2666730521554828,0.38089630316250156,0.1096936936936937,7.762111054554824,142.38927327327326,79.85267205978448,7286.997597102483,3268.691789618051
462643,0.6518897548841612,0.3797771408259205,0.9893184993550056,0.15612160990107798,0.34811024511583877,0.0273345588235294,7.111291642834548,56.15566544117648,47.153813237417474,2417.2446656934785,572.2449436283385
55022,0.6415593725437994,0.4575528242700399,0.8714138335643202,0.12597144252009793,0.35844062745620064,0.073564453125,7.374815119492154,140.43630533854167,52.875890201534055,2831.0965169165047,2427.397691801919
270402,0.5867421168341315,0.43602773984524723,0.8536743609704119,0.10732625310970317,0.41325788316586853,0.094681631455399,7.823856890392578,118.19911605046948,65.15501169258678,4262.342028282561,1407.1514118305283
314264,0.711513269820113,0.5076630851345592,0.9054449769145739,0.127025346313387,0.288486730179887,0.0399609375,7.675579068552022,121.83558268229169,66.52019387266618,4414.3241903264825,792.7495133005355
335450,0.5311968711238124,0.13463489926220545,0.8102389205345287,0.20131138622491543,0.4688031288761876,0.1049722546728972,7.847733718137428,154.45806074766355,63.56662145250837,5185.248633483559,4727.443628128002
211674,0.45261882120224023,0.058479586620008836,0.9820658410309493,0.2881445202249311,0.5473811787977598,0.0700123152709359,7.332648157064006,142.3700969827586,83.58413035676541,7228.188795520742,2995.967785896853
48924,0.29589004272351527,0.057586445015387656,0.8363282423041545,0.19072479016001162,0.7041099572764847,0.0821323529411764,7.251029108158844,61.69538235294117,52.44058860357214,2793.990978606577,7006.290865633164
531771,0.4994050020372734,0.2922787112157282,0.9634718801609448,0.20199298715615546,0.5005949979627267,0.0593823702830188,7.2628639845033875,88.66306382665094,64.88019808754807,4251.604304933626,1662.7379776603398
150638,0.3899200553121931,0.05770568165550869,0.7937633507560887,0.21129427472715268,0.6100799446878069,0.0456056769722814,7.429712911291745,66.99502931769723,57.12706907297109,3473.0719074213303,1347.9615364124452
236599,0.729691285060117,0.5567563893574287,0.8656201937556502,0.07869763985613956,0.27030871493988295,0.0722138728323699,7.675831050334525,113.1958901734104,75.85037692103502,6877.154404365821,4204.497368839587
224807,0.47855253439184786,0.12173390594038078,0.9743981087026978,0.24596021183105107,0.5214474656081521,0.0688996787383177,7.273188517482294,63.70733060747664,56.73524485247365,3779.120781526766,1535.5627864260096
97679,0.5299620028429904,0.32023429165327516,0.7347074956388691,0.1198260104499949,0.47003799715700956,0.0401009114583333,7.243022938846079,139.83487955729166,59.04831518557515,3702.434041430576,3641.5455495450233
273198,0.6513941752652811,0.48102568224067255,0.9395734290769564,0.1179596437253534,0.3486058247347189,0.071776,7.5977146715668,145.878944,55.44646918826179,3315.3807336359064,2731.8611194101763
235778,0.20219453833657514,0.0023435374355770255,0.6693350770469482,0.1628164391160768,0.7978054616634249,0.0436294510385756,7.066840577008657,58.01957993323442,55.90273594467008,3377.780350715886,1025.6429620488966
559099,0.48746575658325175,0.030097942459088308,0.8871006769959741,0.35741942686679007,0.5125342434167482,0.1137717013888888,7.574504937398054,97.41452690972224,52.74046158407071,4324.642828621814,6992.195013169107
200839,0.4803235825225289,0.17458312113345104,0.7288798618287032,0.18483452508324597,0.5196764174774711,0.159755859375,7.730442585368252,126.81623046875,63.69210640937816,4291.655335978147,15979.968035842036
417911,0.5061768799000543,0.30326659031098624,0.8990333535141446,0.17102426951599292,0.49382312009994567,0.0694274475524475,7.368884976033333,162.22787733100233,58.69398890497244,3623.74690605312,1695.152796425913
36861,0.7574128241367754,0.5785643641584809,0.9720029748793372,0.10158636940473534,0.24258717586322465,0.039013671875,7.5548065705683936,115.73026692708332,73.16961929708116,5418.273238015867,1735.7151432291244
157601,0.4155416664716735,0.14504825526293222,0.73968971761821,0.17301163808159847,0.5844583335283264,0.022272416591909,7.1639616672373085,138.92562155581186,78.32948846100521,6385.021762069115,127.97102873505108
226883,0.46760384148326534,0.07703588682112408,0.9118511893271571,0.2378633351843676,0.5323961585167347,0.125439453125,7.363762105164703,106.25901041666668,72.50771921592711,5561.440637428702,10441.059589658851
326128,0.6044467402006288,0.3273268511664785,0.8554930930999785,0.14785378515181866,0.39555325979937117,0.0588313802083333,7.715208650623499,145.331669921875,74.70138119529517,5585.943015287975,3723.6174967127376
578792,0.3676101181474013,0.06620129372825279,0.9581308376481501,0.27462985595353073,0.6323898818525987,0.062309718969555,6.726577678451141,86.09835699648713,47.98731739217416,2421.1021037763835,3914.792964082621
249219,0.6320594466813902,0.4680307577007473,0.9815115862452966,0.16874725045699748,0.36794055331860975,0.150107646137787,7.60918482358388,113.47484342379958,82.8757278516328,7389.42629220244,4839.066339045861
491090,0.6491540397013912,0.36659001224905097,0.9936716396922767,0.16823108035647139,0.3508459602986088,0.0886506276150627,7.692313718150708,95.94172986401674,63.73439968477869,4138.244474187697,3614.886184943475
60507,0.45198356350588986,0.1797792488307489,0.8699992593832467,0.19107354554346184,0.5480164364941101,0.0684462822014051,6.867528718916131,132.57299473067917,36.3281055057671,1848.3276554392469,1135.2946631586458
239347,0.31990207621184674,-0.04576689721469314,0.9383825234875762,0.2783564153254851,0.6800979237881533,0.0531510416666666,7.598317534165648,100.90050130208331,61.36712262549084,3853.827278554994,840.3357066813151
435081,0.5187752833760664,0.11049867388543214,0.8162257020935023,0.25025889640342847,0.4812247166239336,0.159192,7.835364444129459,122.743636,61.90981952404242,4222.178798050459,4539.136318289905
213830,0.36266395090449727,0.09370169096893202,0.873479455942167,0.28161130435007536,0.6373360490955027,0.0959675058548009,7.155580186070599,85.72639783372365,41.36236933573053,1951.5102414905969,4993.626677873032
373353,0.5855298879861964,0.38133609197254115,0.9921105898093308,0.19429806479892697,0.41447011201380357,0.182516793224299,7.869096176665789,102.5846086448598,69.0113966294097,4926.516088553118,9630.796459327128
302882,0.26155016580789126,0.03701438603367527,0.9971157168985996,0.22291105016210788,0.7384498341921087,0.02218,6.9870714106903735,61.28663,60.92113346978288,3711.3845032431,510.73753511
105264,0.41892395526855897,0.04532371274306048,0.9948119975173735,0.26381573939940484,0.581076044731441,0.0306718384074941,7.680808587036638,130.0731337822014,79.92709656509349,6431.387190426864,1526.370983030019
336628,0.2405354248599124,-0.05057321755643764,0.7289311193709054,0.21960817821827253,0.7594645751400876,0.0757264894859813,7.543179335249683,86.89257082359813,65.97210932527494,4526.225334537086,1325.764929293632
318138,0.5571441128459954,0.269984472593985,0.821339721247854,0.14373314798404963,0.4428558871540046,0.0177766927083333,6.797379960977927,44.13372395833333,48.226757970127096,2649.1582093186203,248.33292282815512
140556,0.40941648392704183,0.11884281264936636,0.9030166120922187,0.20424395061734743,0.5905835160729582,0.0783609135667396,7.586875015918145,105.61120418490154,55.24419999000048,3901.117055484347,2827.3191439082484
323202,0.6161931387086409,0.37542826241611094,0.876590073054327,0.15825297556728463,0.3838068612913591,0.015791015625,7.714444425748681,144.52499348958332,64.52588133690732,4236.753407271629,850.3173635005951
153299,0.3814235708082046,0.10433281214966451,0.7429999770283745,0.20829261139385274,0.6185764291917955,0.1243557483731019,7.85181782628515,117.53164859002167,62.062000631987694,4170.54725002161,3149.722010681297
265518,0.8030273976424864,0.6431514165779402,0.9862158035527429,0.07905356291792025,0.19697260235751357,0.0788638985005767,7.529871519966745,112.44761630142251,64.25405114325702,4042.721475544779,4371.153096088712
135410,0.5837035474245741,0.16833753287314035,0.9966412320311833,0.24474904481562926,0.4162964525754259,0.0801302083333333,7.537132724166445,80.33406901041667,70.27054206059627,5515.918612172151,2123.144693991724
308165,0.463108487476752,0.1284801874924707,0.8179417305675389,0.21337255006782008,0.5368915125232481,0.0467941176470588,7.588157971934733,169.40539338235294,52.61312446304979,3683.13823417612,2109.9143238821366
163117,0.3125905771515517,-0.04386194936204005,0.9944695409808664,0.3294712690330279,0.6874094228484483,0.0494946808510638,7.312567811319444,138.86460106382978,92.23715791429616,8369.759981030462,1900.6210918195727
123480,0.4973297431005415,0.11723427181320795,0.9532521906596374,0.21186458506354755,0.5026702568994585,0.01052734375,6.593934299548394,134.25362630208335,28.41795567856512,846.5492190897235,226.49003384779823
464824,0.5644093843264691,0.13961781238491178,0.9816195478282435,0.26927714356342247,0.43559061567353086,0.0955989583333333,7.875582225001879,112.095576171875,76.74564618461642,5924.378822842754,5854.696038130347
